C_invoice,Numero documento,Lote,Monto
1755140,1191831,1390913, 222.00
1755142,1191832,1390915, 66.00
1755165,1191850,1390932, 95.00
1755169,1191854,1390941, 78.00
1755198,1191874,1390968, 74.00
1755221,1191887,1390986, 133.00
1755222,1191888,1390991, 39.00
1755218,1191886,1390990, 26.00
1755233,1191896,1391002, 78.00
1777652,1200439,1412682, 98.00
1755249,1191904,1391022, 66.00
1755268,1191911,1391034, 392.00
1755269,1191912,1391035, 39.00
1755286,1191923,1391052, 39.00
1755292,1191927,1391057, 39.00
1755302,1191933,1391068, 74.00
1755301,1191932,1391066, 66.00
1755307,1191936,1391072, 66.00
1755305,1191934,1391069, 66.00
1798136,1205965,1426105, 79.00
1755309,1191937,1391073, 39.00
1755312,1191939,1391076, 78.00
1755315,1191940,1391079, 98.00
1755318,1191942,1391082, 740.00
1755319,1191943,1391083, 264.00
1755322,1191946,1391086, 196.00
1755321,1191945,1391085, 39.00
1755325,1191947,1391088, 52.00
1755326,1191948,1391090, 98.00
1755327,1191949,1391091, 42.00
1755334,1191952,1391097, 74.00
1755367,1191961,1391108, 66.00
1755448,1191968,1391599, 52.00
1755468,1191973,1391777, 198.00
1755466,1191972,1391756, 74.00
1755482,1191975,1391891, 66.00
1755509,1191978,1392124, 74.00
1755581,1191984,1392573, 148.00
1755642,1191988,1393152, 132.00
1755671,1191993,1393411, 133.00
1755909,1192004,1395449, 196.00
1755920,1192005,1395461, 39.00
1765970,1195361,1401603, 98.00
1756045,1192019,1395482, 74.00
1756050,1192020,1395483, 78.00
1756146,1192026,1395493, 85.00
1756124,1192024,1395490, 74.00
1756178,1192029,1395499, 79.00
1756212,1192031,1395504, 78.00
1756265,1192034,1395510, 79.00
1756332,1192039,1395515, 66.00
1756382,1192043,1395522, 66.00
1756425,1192045,1395525, 74.00
1756547,1192052,1395540, 132.00
1756558,1192053,1395545, 158.00
1756591,1192055,1395549, 66.00
1756609,1192057,1395554, 74.00
1756628,1192059,1395557, 39.00
1756645,1192061,1395559, 148.00
1756654,1192063,1395562, 63.00
1757141,1192090,1395610, 74.00
1756678,1192065,1395565, 78.00
1756732,1192067,1395571, 74.00
1756926,1192079,1395587, 74.00
1757019,1192081,1395596, 260.00
1757020,1192082,1395597, 66.00
1757073,1192085,1395601, 39.00
1757096,1192086,1395603, 148.00
1757126,1192088,1395606, 296.00
1757130,1192089,1395607, 196.00
1757300,1192102,1395627, 104.00
1757281,1192098,1395624, 66.00
1757292,1192100,1395629, 74.00
1757309,1192103,1395630, 132.00
1757344,1192108,1395636, 78.00
1757354,1192109,1395637, 78.00
1757443,1192115,1395647, 156.00
1757466,1192116,1395648, 133.00
1757485,1192119,1395654, 78.00
1757499,1192121,1395656, 74.00
1757511,1192124,1395655, 74.00
1757527,1192125,1395660, 98.00
1757506,1192123,1395658, 39.00
1757599,1192129,1395666, 95.00
1757638,1192130,1395670, 133.00
1757705,1192133,1395675, 98.00
1757722,1192135,1395677, 98.00
1757753,1192136,1395679, 74.00
1757776,1192139,1395685, 196.00
1757789,1192140,1395688, 156.00
1757813,1192142,1395694, 66.00
1757812,1192141,1395693, 66.00
1757836,1192144,1395697, 260.00
1757972,1192156,1395708, 98.00
1758051,1192169,1395717, 39.00
1758271,1192182,1395741, 74.00
1758289,1192183,1395743, 66.00
1758295,1192184,1395744, 74.00
1758305,1192187,1395747, 74.00
1758319,1192188,1395750, 66.00
1758327,1192189,1395751, 52.00
1758435,1192196,1395765, 117.00
1758457,1192200,1395771, 158.00
1758458,1192201,1395772, 74.00
1758449,1192199,1395770, 196.00
1758711,1192215,1395793, 59.00
1758745,1192217,1395795, 84.00
1758717,1192216,1395794, 39.00
1758751,1192218,1395796, 98.00
1758969,1192235,1395816, 63.00
1758789,1192220,1395798, 104.00
1758855,1192227,1395806, 148.00
1758849,1192225,1395804, 66.00
1758850,1192226,1395805, 79.00
1758879,1192230,1395809, 79.00
1758940,1192234,1395814, 133.00
1758999,1192238,1395824, 974.00
1759232,1192250,1395846, 196.00
1759227,1192249,1395843, 42.00
1759303,1192257,1395857, 78.00
1759309,1192258,1395858, 133.00
1759336,1192259,1395862, 196.00
1769235,1196862,1404742, 39.00
1759375,1192260,1395863, 156.00
1759439,1192267,1395871, 148.00
1759462,1192272,1395879, 39.00
1759449,1192268,1395875, 78.00
1759522,1192278,1395886, 974.00
1759472,1192273,1395880, 66.00
1759493,1192275,1395882, 98.00
1759505,1192277,1395884, 39.00
1759592,1192288,1395908, 52.00
1759528,1192279,1395887, 148.00
1759614,1192292,1395925, 974.00
1759589,1192287,1395907, 66.00
1759620,1192293,1395926, 74.00
1761056,1192954,1396769, 66.00
1759765,1192300,1395936, 52.00
1759792,1192304,1395941, 66.00
1759846,1192308,1395948, 39.00
1759862,1192310,1395950, 78.00
1759917,1192312,1395952, 74.00
1759957,1192316,1395957, 98.00
1759982,1192318,1395961, 158.00
1759976,1192317,1395959, 79.00
1760010,1192320,1395963, 74.00
1760027,1192323,1395968, 98.00
1760054,1192326,1395971, 39.00
1760278,1192342,1395998, 39.00
1760170,1192332,1395983, 132.00
1760183,1192335,1395986, 74.00
1760195,1192338,1395989, 39.00
1760280,1192344,1396000, 39.00
1760341,1192350,1396061, 29.00
1760355,1192363,1396075, 147.00
1760365,1192370,1396085, 74.00
1760366,1192371,1396086, 74.00
1760406,1192380,1396126, 237.00
1760440,1192399,1396160, 156.00
1766009,1195391,1401640, 98.00
1760473,1192420,1396190, 39.00
1760518,1192459,1396235, 39.00
1760535,1192476,1396252, 39.00
1760544,1192485,1396261, 26.00
1760546,1192487,1396263, 26.00
1760551,1192491,1396268, 21.00
1760575,1192515,1396292, 74.00
1760667,1192607,1396383, 39.00
1760595,1192535,1396312, 79.00
1760592,1192532,1396309, 74.00
1760598,1192538,1396315, 74.00
1760608,1192548,1396322, 196.00
1760622,1192562,1396339, 74.00
1760718,1192645,1396433, 21.00
1760626,1192566,1396343, 52.00
1760634,1192574,1396351, 74.00
1760646,1192586,1396363, 190.00
1760661,1192601,1396378, 196.00
1760675,1192615,1396391, 52.00
1760697,1192627,1396412, 52.00
1760705,1192634,1396421, 74.00
1760729,1192654,1396441, 42.00
1760719,1192646,1396434, 39.00
1760723,1192649,1396439, 39.00
1761035,1192936,1396748, 39.00
1760768,1192691,1396483, 52.00
1760941,1192853,1396654, 196.00
1760778,1192701,1396495, 39.00
1760784,1192705,1396500, 296.00
1760856,1192773,1396571, 132.00
1760833,1192751,1396547, 98.00
1760847,1192764,1396561, 74.00
1760861,1192778,1396572, 49.00
1760867,1192784,1396581, 74.00
1760916,1192831,1396630, 74.00
1760926,1192839,1396639, 39.00
1760935,1192847,1396648, 66.00
1760948,1192859,1396660, 130.00
1761007,1192911,1396721, 974.00
1760998,1192903,1396711, 52.00
1761033,1192934,1396746, 148.00
1761016,1192920,1396730, 74.00
1761031,1192932,1396742, 98.00
1761142,1193025,1396852, 148.00
1761146,1193029,1396856, 74.00
1761158,1193039,1396868, 39.00
1761165,1193046,1396874, 98.00
1761188,1193065,1396896, 74.00
1761205,1193078,1396912, 78.00
1761209,1193081,1396916, 74.00
1761210,1193082,1396917, 78.00
1761218,1193088,1396925, 66.00
1761227,1193096,1396935, 79.00
1761228,1193097,1396936, 74.00
1761232,1193101,1396939, 39.00
1761499,1193314,1397187, 98.00
1761248,1193116,1396954, 189.00
1761266,1193130,1396970, 39.00
1761268,1193132,1396973, 42.00
1761267,1193131,1396971, 133.00
1761282,1193146,1396987, 74.00
1761293,1193154,1396997, 98.00
1761935,1193583,1397531, 74.00
1761344,1193193,1397048, 196.00
1761354,1193202,1397058, 95.00
1761351,1193199,1397055, 39.00
1761385,1193226,1397085, 74.00
1765883,1195287,1401512, 98.00
1796315,1204931,1424402, 39.00
1765884,1195288,1401513, 78.00
1761415,1193250,1397113, 78.00
1761418,1193253,1397118, 66.00
1761442,1193270,1397138, 74.00
1761458,1193281,1397151, 98.00
1761474,1193294,1397166, 117.00
1761478,1193298,1397171, 26.00
1761497,1193312,1397184, 25.00
1761518,1193330,1397204, 78.00
1761537,1193344,1397222, 74.00
1783902,1202483,1418679, 26.00
1761603,1193394,1397286, 39.00
1761626,1193409,1397306, 39.00
1761628,1193411,1397308, 74.00
1761634,1193416,1397313, 148.00
1761665,1193441,1397344, 133.00
1761660,1193437,1397340, 39.00
1761674,1193448,1397352, 133.00
1761678,1193451,1397356, 66.00
1761684,1193456,1397361, 74.00
1761729,1193479,1397404, 66.00
1761730,1193480,1397405, 39.00
1761731,1193481,1397407, 66.00
1761766,1193487,1397414, 78.00
1761734,1193483,1397409, 39.00
1761756,1193485,1397411, 74.00
1761763,1193486,1397413, 98.00
1761813,1193507,1397439, 98.00
1761854,1193534,1397468, 79.00
1775161,1198927,1410519, 158.00
1761901,1193563,1397507, 78.00
1761910,1193564,1397509, 39.00
1761930,1193579,1397526, 158.00
1761925,1193576,1397522, 78.00
1761940,1193586,1397533, 208.00
1761942,1193587,1397537, 98.00
1761952,1193593,1397546, 330.00
1761980,1193613,1397572, 20.00
1761981,1193614,1397573, 20.00
1761982,1193615,1397575, 40.00
1761987,1193618,1397579, 20.00
1761988,1193619,1397580, 39.00
1761989,1193620,1397581, 100.00
1762000,1193627,1397585, 40.00
1761992,1193623,1397584, 20.00
1762007,1193634,1397599, 80.00
1761999,1193626,1397592, 66.00
1762006,1193633,1397596, 40.00
1762013,1193638,1397604, 98.00
1762014,1193639,1397605, 40.00
1762015,1193640,1397606, 140.00
1762016,1193641,1397607, 60.00
1762027,1193649,1397616, 40.00
1762044,1193661,1397630, 98.00
1762041,1193659,1397631, 20.00
1763077,1194299,1398661, 74.00
1762054,1193667,1397641, 20.00
1762052,1193665,1397639, 40.00
1762062,1193671,1397648, 20.00
1762063,1193672,1397649, 52.00
1762075,1193680,1397660, 20.00
1762079,1193682,1397664, 148.00
1762085,1193686,1397669, 74.00
1762097,1193694,1397680, 40.00
1762092,1193692,1397675, 80.00
1762106,1193699,1397688, 20.00
1762140,1193722,1397719, 20.00
1762130,1193714,1397710, 80.00
1762138,1193720,1397717, 52.00
1762152,1193728,1397729, 74.00
1762160,1193734,1397737, 196.00
1762159,1193733,1397736, 20.00
1762165,1193737,1397742, 40.00
1762189,1193757,1397765, 39.00
1762199,1193763,1397772, 158.00
1762221,1193779,1397796, 52.00
1762235,1193787,1397810, 74.00
1762238,1193789,1397812, 42.00
1762236,1193788,1397811, 12.00
1762241,1193792,1397816, 133.00
1762270,1193814,1397838, 104.00
1775232,1198972,1410582, 79.00
1762451,1193930,1398026, 52.00
1762404,1193901,1397979, 196.00
1762467,1193942,1398045, 148.00
1762460,1193937,1398038, 39.00
1762474,1193946,1398053, 74.00
1762586,1194017,1398159, 208.00
1762609,1194035,1398183, 130.00
1762631,1194052,1398207, 974.00
1762649,1194063,1398225, 196.00
1762657,1194067,1398232, 158.00
1762659,1194069,1398236, 196.00
1762702,1194098,1398280, 39.00
1762703,1194099,1398281, 237.00
1777795,1200530,1412789, 59.00
1762706,1194101,1398284, 52.00
1762715,1194109,1398293, 100.00
1762731,1194120,1398309, 632.00
1764916,1194761,1400508, 39.00
1764917,1194762,1400509, 98.00
1762769,1194149,1398349, 74.00
1762797,1194169,1398378, 74.00
1762844,1194194,1398425, 78.00
1762853,1194202,1398434, 148.00
1762878,1194221,1398459, 79.00
1762883,1194225,1398464, 156.00
1762952,1194241,1398534, 78.00
1762959,1194246,1398541, 18.00
1762960,1194247,1398542, 5.00
1762962,1194249,1398544, 98.00
1762965,1194252,1398547, 196.00
1763005,1194257,1398587, 79.00
1763013,1194261,1398595, 66.00
1763014,1194262,1398596, 66.00
1763015,1194263,1398597, 79.00
1763036,1194272,1398618, 104.00
1763040,1194274,1398622, 39.00
1763041,1194275,1398623, 78.00
1763050,1194278,1398632, 66.00
1763052,1194280,1398634, 66.00
1763054,1194282,1398636, 78.00
1763055,1194283,1398637, 208.00
1763064,1194290,1398646, 39.00
1763075,1194298,1398659, 74.00
1763083,1194303,1398667, 66.00
1763084,1194304,1398668, 39.00
1763093,1194306,1398677, 74.00
1763096,1194308,1398680, 39.00
1763104,1194315,1398688, 52.00
1763121,1194324,1398703, 39.00
1763108,1194316,1398692, 98.00
1763110,1194318,1398695, 52.00
1763114,1194320,1398698, 21.00
1763120,1194323,1398702, 104.00
1777791,1200528,1412783, 156.00
1763131,1194333,1398713, 974.00
1777789,1200527,1412786, 98.00
1769243,1196868,1404751, 63.00
1763149,1194346,1398733, 39.00
1763159,1194353,1398743, 39.00
1763164,1194357,1398747, 148.00
1763165,1194358,1398748, 42.00
1763179,1194368,1398760, 133.00
1763181,1194370,1398763, 79.00
1763183,1194371,1398765, 66.00
1783821,1202422,1418599, 78.00
1763187,1194373,1398768, 392.00
1763190,1194375,1398770, 78.00
1763213,1194388,1398791, 74.00
1763218,1194392,1398796, 74.00
1763219,1194393,1398797, 39.00
1763222,1194395,1398800, 74.00
1763228,1194399,1398806, 39.00
1766254,1195562,1401861, 42.00
1763251,1194412,1398827, 79.00
1763253,1194414,1398830, 39.00
1763263,1194419,1398837, 196.00
1763294,1194438,1398866, 74.00
1763296,1194440,1398868, 24.00
1763298,1194442,1398869, 39.00
1763295,1194439,1398867, 49.00
1763310,1194448,1398881, 66.00
1763320,1194451,1398890, 39.00
1777302,1200206,1412385, 95.00
1763327,1194457,1398896, 39.00
1763330,1194459,1398899, 78.00
1763346,1194465,1398913, 98.00
1763348,1194467,1398915, 39.00
1763359,1194471,1398922, 39.00
1763358,1194470,1398923, 98.00
1763361,1194472,1398925, 84.00
1763367,1194474,1398930, 42.00
1763372,1194477,1398935, 78.00
1763377,1194480,1398938, 98.00
1763396,1194489,1398957, 39.00
1763421,1194501,1398983, 66.00
1763452,1194516,1399018, 132.00
1763441,1194509,1399007, 95.00
1763444,1194510,1399010, 21.00
1763447,1194513,1399013, 21.00
1763453,1194517,1399020, 98.00
1763454,1194518,1399021, 66.00
1763459,1194521,1399026, 39.00
1763476,1194532,1399043, 66.00
1763471,1194529,1399038, 95.00
1784105,1202629,1418871, 39.00
1784103,1202627,1418869, 98.00
1763489,1194539,1399056, 98.00
1763506,1194548,1399075, 79.00
1763509,1194550,1399078, 79.00
1763508,1194549,1399077, 78.00
1763512,1194552,1399081, 74.00
1763513,1194553,1399082, 66.00
1763522,1194559,1399092, 98.00
1763526,1194562,1399095, 74.00
1763529,1194564,1399098, 132.00
1763531,1194565,1399101, 39.00
1763532,1194566,1399102, 98.00
1763543,1194572,1399114, 147.00
1763740,1194582,1400146, 196.00
1764131,1194599,1400174, 95.00
1764147,1194600,1400175, 79.00
1764394,1194610,1400197, 52.00
1764459,1194617,1400205, 79.00
1764456,1194615,1400203, 66.00
1764597,1194621,1400212, 52.00
1764700,1194655,1400283, 84.00
1764647,1194626,1400223, 74.00
1764670,1194642,1400251, 66.00
1764673,1194644,1400254, 294.00
1764679,1194646,1400261, 39.00
1764681,1194647,1400263, 98.00
1764694,1194652,1400277, 158.00
1764695,1194653,1400278, 66.00
1764701,1194656,1400284, 39.00
1764725,1194666,1400311, 66.00
1764755,1194682,1400341, 95.00
1764762,1194686,1400348, 74.00
1764772,1194691,1400358, 79.00
1764775,1194693,1400362, 95.00
1764802,1194705,1400390, 39.00
1764811,1194709,1400401, 39.00
1764872,1194738,1400464, 78.00
1764822,1194716,1400414, 148.00
1764849,1194723,1400441, 12.00
1764862,1194731,1400454, 74.00
1777393,1200277,1412471, 98.00
1764884,1194743,1400476, 12.00
1764886,1194745,1400479, 39.00
1764888,1194746,1400480, 5.00
1764889,1194747,1400481, 39.00
1764891,1194749,1400483, 74.00
1764914,1194760,1400506, 98.00
1775276,1199006,1410627, 39.00
1764920,1194763,1400514, 196.00
1764921,1194764,1400515, 78.00
1764922,1194765,1400516, 66.00
1764930,1194770,1400524, 78.00
1775277,1199007,1410628, 39.00
1764953,1194779,1400547, 39.00
1764958,1194781,1400553, 104.00
1764962,1194784,1400556, 196.00
1764963,1194785,1400557, 39.00
1764973,1194788,1400567, 40.00
1764977,1194791,1400571, 196.00
1764982,1194794,1400576, 196.00
1764991,1194796,1400585, 39.00
1764987,1194795,1400581, 126.00
1764995,1194798,1400589, 66.00
1764997,1194799,1400591, 42.00
1765003,1194801,1400598, 66.00
1765007,1194803,1400602, 74.00
1765027,1194814,1400624, 74.00
1765029,1194815,1400625, 196.00
1765031,1194816,1400628, 78.00
1765048,1194821,1400645, 39.00
1765051,1194823,1400648, 59.00
1765052,1194824,1400650, 78.00
1765074,1194831,1400671, 39.00
1765157,1194872,1400760, 59.00
1765079,1194833,1400676, 120.00
1765087,1194837,1400685, 52.00
1765107,1194846,1400707, 74.00
1765147,1194864,1400748, 117.00
1765148,1194865,1400750, 39.00
1775281,1199011,1410633, 78.00
1765158,1194873,1400761, 59.00
1765205,1194884,1400815, 39.00
1765210,1194885,1400817, 39.00
1765217,1194888,1400824, 74.00
1765218,1194889,1400826, 78.00
1765226,1194891,1400833, 39.00
1771454,1198148,1407109, 39.00
1765265,1194904,1400878, 52.00
1766271,1195570,1401875, 42.00
1765320,1194921,1400936, 39.00
1765340,1194928,1400957, 66.00
1765341,1194929,1400958, 42.00
1765345,1194932,1400962, 39.00
1796297,1204914,1424370, 39.00
1765357,1194936,1400975, 130.00
1765365,1194939,1400985, 98.00
1765369,1194940,1400989, 39.00
1765371,1194942,1400992, 148.00
1765373,1194944,1400994, 66.00
1765376,1194946,1400997, 39.00
1765381,1194949,1401002, 158.00
1765389,1194953,1401010, 39.00
1765403,1194961,1401024, 98.00
1765404,1194962,1401026, 39.00
1771343,1198110,1406724, 39.00
1765441,1194984,1401065, 66.00
1765440,1194983,1401064, 74.00
1765451,1194989,1401076, 78.00
1765461,1194994,1401086, 66.00
1765464,1194996,1401090, 39.00
1765466,1194998,1401093, 66.00
1765483,1195008,1401112, 79.00
1798146,1205969,1426112, 79.00
1765495,1195017,1401124, 78.00
1775094,1198878,1410452, 21.00
1765528,1195031,1401158, 39.00
1765532,1195035,1401162, 98.00
1775093,1198877,1410451, 21.00
1765555,1195048,1401185, 95.00
1765556,1195049,1401186, 52.00
1765570,1195058,1401199, 26.00
1765572,1195059,1401202, 78.00
1765598,1195062,1401228, 39.00
1765600,1195064,1401230, 80.00
1777506,1200336,1412548, 50.00
1765619,1195076,1401249, 52.00
1765664,1195107,1401294, 78.00
1765663,1195106,1401293, 132.00
1765674,1195115,1401304, 74.00
1765675,1195116,1401305, 39.00
1790014,1203905,1421893, 39.00
1770522,1197599,1405981, 79.00
1765689,1195130,1401319, 74.00
1765688,1195129,1401318, 66.00
1765690,1195131,1401320, 222.00
1765691,1195132,1401321, 39.00
1765695,1195136,1401325, 172.00
1765707,1195147,1401337, 148.00
1765712,1195150,1401342, 74.00
1765713,1195151,1401343, 133.00
1775282,1199012,1410635, 98.00
1765723,1195160,1401353, 74.00
1765726,1195163,1401358, 196.00
1765730,1195167,1401360, 218.00
1777507,1200337,1412549, 182.00
1765748,1195180,1401379, 66.00
1765745,1195179,1401377, 59.00
1775293,1199022,1410644, 59.00
1765768,1195187,1401399, 74.00
1769308,1196919,1404814, 39.00
1765782,1195198,1401413, 148.00
1765803,1195218,1401435, 74.00
1765813,1195228,1401445, 148.00
1775283,1199013,1410636, 43.00
1765811,1195226,1401443, 98.00
1765817,1195232,1401448, 74.00
1765823,1195238,1401454, 74.00
1765825,1195240,1401458, 104.00
1765832,1195246,1401465, 196.00
1765829,1195243,1401460, 66.00
1765839,1195249,1401470, 66.00
1765844,1195254,1401476, 52.00
1765843,1195253,1401475, 74.00
1765869,1195278,1401500, 59.00
1765849,1195259,1401479, 98.00
1765854,1195264,1401485, 132.00
1765860,1195270,1401491, 43.00
1765863,1195273,1401494, 43.00
1765868,1195277,1401499, 26.00
1765865,1195275,1401498, 109.00
1770705,1197747,1406173, 133.00
1765878,1195284,1401508, 98.00
1765882,1195286,1401511, 39.00
1769072,1196750,1404593, 39.00
1775292,1199021,1410643, 39.00
1765898,1195301,1401530, 74.00
1765906,1195307,1401538, 39.00
1765918,1195318,1401548, 132.00
1765930,1195329,1401559, 104.00
1765921,1195321,1401551, 74.00
1765917,1195317,1401547, 74.00
1765927,1195327,1401557, 78.00
1765951,1195344,1401579, 74.00
1765961,1195352,1401592, 29.00
1765940,1195336,1401570, 66.00
1765952,1195345,1401584, 74.00
1765959,1195351,1401590, 43.00
1765958,1195350,1401589, 327.00
1775286,1199016,1410637, 26.00
1765976,1195365,1401609, 66.00
1766002,1195385,1401632, 52.00
1765984,1195371,1401617, 109.00
1769374,1196966,1404876, 79.00
1789562,1203582,1421463, 52.00
1766014,1195396,1401648, 109.00
1766010,1195392,1401641, 74.00
1766024,1195404,1401654, 98.00
1766069,1195436,1401696, 43.00
1766071,1195438,1401698, 52.00
1766088,1195452,1401712, 74.00
1775284,1199014,1410638, 210.00
1766133,1195485,1401755, 78.00
1766141,1195492,1401762, 196.00
1766161,1195502,1401778, 117.00
